"subscription_id","account_id","start_date","end_date","is_active","plan_tier","billing_frequency","seats","mrr_amount","arr_amount","is_trial","upgrade_flag","downgrade_flag","churn_flag","signup_date","country","industry","channel"
S-b84175,A-bb2f49,2023-10-26,,1,Pro,monthly,9,441,5292,false,false,false,false,2023-05-28,US,Cybersecurity,other
S-83b2ee,A-7c83a1,2024-06-27,2024-12-04,0,Enterprise,monthly,26,5174,62088,false,false,false,true,2024-05-06,US,Cybersecurity,partner
S-969aac,A-37f969,2024-05-14,,1,Enterprise,monthly,30,5970,71640,false,false,false,false,2023-10-14,IN,HealthTech,partner
S-aa5f00,A-241e75,2024-09-29,,1,Pro,annual,13,637,7644,false,false,true,false,2024-07-03,US,EdTech,partner
S-f7fa56,A-c16cf7,2024-10-18,,1,Pro,monthly,13,637,7644,false,false,false,false,2024-10-16,US,EdTech,event
S-d50f1d,A-08e34e,2024-07-02,,1,Basic,annual,29,0,0,true,false,false,false,2024-06-27,US,EdTech,event
S-5b9267,A-410e86,2024-12-17,,1,Pro,annual,33,0,0,true,false,false,false,2024-11-10,US,FinTech,organic
S-199697,A-bcf664,2024-11-11,,1,Enterprise,annual,7,1393,16716,false,false,false,false,2023-05-19,US,DevTools,other
S-cbe349,A-e89151,2024-02-16,2024-04-23,0,Enterprise,annual,8,1592,19104,false,true,false,true,2023-09-14,UK,FinTech,organic
S-2b4a26,A-66224b,2024-11-20,,1,Basic,annual,92,0,0,true,false,false,false,2024-10-18,US,HealthTech,other
S-704195,A-dfbd31,2024-04-29,,1,Basic,monthly,14,266,3192,false,false,false,false,2023-12-04,UK,DevTools,partner
S-4dae4c,A-158f4e,2023-12-19,,1,Pro,monthly,61,2989,35868,false,false,false,false,2023-03-03,IN,FinTech,other
S-d425c9,A-e4144b,2024-11-11,,1,Enterprise,annual,41,8159,97908,false,false,false,false,2024-10-22,UK,EdTech,other
S-078e94,A-3a7284,2024-11-28,,1,Enterprise,monthly,31,6169,74028,false,false,false,false,2024-11-17,US,FinTech,organic
S-f869a0,A-726cfa,2024-02-29,,1,Basic,monthly,24,456,5472,false,true,false,false,2023-07-01,US,DevTools,partner
S-b57a5e,A-17939a,2024-12-30,,1,Basic,annual,20,380,4560,false,false,false,false,2024-12-26,US,HealthTech,organic
S-a66766,A-9f9299,2024-03-09,,1,Basic,monthly,28,532,6384,false,false,false,false,2023-09-02,US,FinTech,organic
S-13a013,A-8bde0c,2024-12-19,,1,Basic,annual,23,437,5244,false,false,false,false,2024-11-04,US,DevTools,organic
S-813cdc,A-39b19f,2023-07-04,,1,Pro,annual,20,980,11760,false,false,false,false,2023-02-03,US,FinTech,partner
S-b6e15a,A-67be94,2023-09-17,2024-02-18,0,Enterprise,monthly,37,7363,88356,false,false,false,true,2023-04-04,US,EdTech,organic
S-db3856,A-ccabf0,2023-11-18,,1,Pro,annual,21,1029,12348,false,false,false,false,2023-11-06,IN,HealthTech,organic
S-dbc4d5,A-751c58,2024-08-24,,1,Pro,annual,15,735,8820,false,false,false,false,2024-07-18,UK,FinTech,organic
S-eabdce,A-9208f0,2023-05-15,,1,Enterprise,annual,14,2786,33432,false,false,false,false,2023-05-11,US,EdTech,organic
S-19029a,A-712f1c,2024-12-11,,1,Pro,annual,17,833,9996,false,false,false,false,2023-12-16,US,DevTools,ads
S-05be05,A-e7beab,2024-03-16,2024-05-30,0,Enterprise,annual,5,995,11940,false,false,false,true,2023-10-20,DE,EdTech,organic
S-222167,A-c1e51e,2024-12-29,2024-12-31,0,Basic,annual,41,779,9348,false,false,false,true,2024-10-02,US,FinTech,organic
S-a68d25,A-31ab9a,2024-03-23,,1,Basic,monthly,15,285,3420,false,false,false,false,2024-03-03,DE,FinTech,organic
S-4305f1,A-afa505,2024-01-08,,1,Pro,monthly,70,3430,41160,false,false,false,false,2023-12-27,US,DevTools,partner
S-95cc5a,A-9bfc9f,2024-03-14,,1,Basic,annual,53,1007,12084,false,true,false,false,2023-09-14,CA,DevTools,ads
S-0b7de7,A-eb7fac,2024-09-03,,1,Enterprise,monthly,16,3184,38208,false,false,false,false,2023-10-28,US,DevTools,organic
S-f5888c,A-4e631b,2024-12-10,,1,Basic,annual,22,418,5016,false,false,false,false,2024-03-16,US,FinTech,other
S-28489e,A-fd7ad3,2024-11-02,,1,Basic,annual,12,0,0,true,false,false,false,2024-11-01,US,Cybersecurity,event
S-98dd7d,A-e6afc1,2023-05-24,,1,Enterprise,annual,51,10149,121788,false,false,false,false,2023-02-24,US,DevTools,ads
S-b10cfa,A-503d5a,2024-06-28,,1,Pro,monthly,6,294,3528,false,false,false,false,2023-10-21,US,FinTech,other
S-3199cf,A-068fc6,2024-07-20,,1,Pro,monthly,35,1715,20580,false,false,false,false,2023-07-17,US,EdTech,event
S-61d573,A-0dbdc6,2024-04-24,,1,Pro,annual,30,1470,17640,false,false,false,false,2023-02-12,DE,Cybersecurity,other
S-2dbf26,A-dfbd31,2023-12-10,,1,Pro,annual,14,0,0,true,false,false,false,2023-12-04,UK,DevTools,partner
S-eae773,A-88c6ca,2024-12-03,,1,Pro,monthly,11,539,6468,false,false,false,false,2024-10-25,DE,FinTech,ads
S-18b808,A-425e76,2024-08-13,,1,Enterprise,annual,9,1791,21492,false,false,false,false,2023-05-17,UK,DevTools,other
S-d90f0a,A-e19ff6,2024-10-23,,1,Pro,monthly,26,1274,15288,false,false,false,false,2023-07-28,UK,Cybersecurity,partner
S-82be96,A-7920cc,2024-11-29,,1,Pro,annual,39,1911,22932,false,false,false,false,2023-11-23,FR,Cybersecurity,ads
S-7bd2d7,A-9b9fe9,2024-11-28,,1,Enterprise,monthly,50,9950,119400,false,false,false,false,2023-09-28,AU,EdTech,other
S-5f3359,A-9174e0,2024-12-10,,1,Pro,annual,37,1813,21756,false,false,false,false,2024-12-04,US,Cybersecurity,partner
S-9d7c19,A-82d8a6,2024-12-31,2024-12-31,0,Pro,annual,5,245,2940,false,false,false,true,2024-11-28,UK,Cybersecurity,ads
S-2bc644,A-2d4502,2024-04-30,,1,Pro,annual,8,392,4704,false,false,false,false,2024-04-29,IN,FinTech,event
S-ec8b34,A-de58ca,2023-10-09,,1,Enterprise,annual,62,12338,148056,false,false,false,false,2023-04-13,DE,HealthTech,organic
S-1d2d00,A-a7bd4b,2024-09-18,2024-10-13,0,Basic,monthly,9,171,2052,false,false,false,true,2023-02-15,US,Cybersecurity,ads
S-9a44ec,A-bf7919,2024-12-21,2024-12-29,0,Pro,annual,15,735,8820,false,false,false,true,2024-11-27,US,HealthTech,organic
S-6c109f,A-c42f1f,2024-10-13,,1,Enterprise,annual,12,2388,28656,false,false,false,false,2024-07-28,US,HealthTech,other
S-f99f9e,A-dbc825,2024-10-19,2024-12-17,0,Enterprise,monthly,55,10945,131340,false,false,false,true,2024-01-07,FR,EdTech,partner
S-9dda85,A-462d45,2024-01-16,2024-05-29,0,Basic,annual,89,1691,20292,false,false,false,true,2024-01-15,US,Cybersecurity,partner
S-94009b,A-9f0b68,2024-10-08,,1,Enterprise,annual,10,1990,23880,false,false,true,false,2024-04-28,US,EdTech,ads
S-834097,A-9badbd,2024-12-03,,1,Enterprise,annual,5,995,11940,false,false,false,false,2024-06-19,DE,Cybersecurity,ads
S-61efc1,A-05d3b3,2023-11-27,,1,Pro,monthly,9,0,0,true,false,false,false,2023-05-28,AU,DevTools,ads
S-d1527e,A-956988,2024-12-07,,1,Pro,annual,26,1274,15288,false,false,false,false,2024-11-30,UK,EdTech,ads
S-caec41,A-55f257,2024-01-24,,1,Enterprise,annual,23,4577,54924,false,true,false,false,2023-12-21,US,FinTech,organic
S-921dc3,A-a865bd,2024-05-22,,1,Enterprise,annual,38,7562,90744,false,false,false,false,2023-09-19,US,Cybersecurity,organic
S-038f6f,A-82d8a6,2024-12-14,2024-12-29,0,Enterprise,monthly,10,0,0,true,true,false,true,2024-11-28,UK,Cybersecurity,ads
S-93dc0e,A-8e47ca,2024-11-03,2024-12-09,0,Enterprise,monthly,25,4975,59700,false,false,false,true,2024-02-15,US,HealthTech,organic
S-10702d,A-59f724,2024-03-14,,1,Basic,monthly,3,0,0,true,false,false,false,2023-11-03,US,HealthTech,other
S-737a28,A-a1bbb6,2024-02-26,,1,Pro,monthly,8,392,4704,false,false,false,false,2023-04-05,CA,DevTools,organic
S-e77b1e,A-296d7c,2024-01-30,,1,Basic,annual,6,114,1368,false,false,false,false,2023-11-08,DE,DevTools,other
S-d841e4,A-a1b80b,2024-06-28,,1,Enterprise,annual,16,3184,38208,false,true,false,false,2023-11-27,US,HealthTech,organic
S-c6dc67,A-9f2731,2024-11-10,,1,Pro,monthly,33,1617,19404,false,false,false,false,2024-10-04,IN,FinTech,event
S-aaf1d0,A-fd9422,2024-07-12,,1,Enterprise,monthly,58,0,0,true,false,false,false,2024-04-04,US,Cybersecurity,organic
S-e77144,A-49b828,2023-08-09,,1,Enterprise,monthly,25,4975,59700,false,true,false,false,2023-05-05,IN,FinTech,ads
S-9b8504,A-c37cab,2024-10-19,,1,Pro,annual,13,637,7644,false,false,true,false,2024-07-29,UK,Cybersecurity,event
S-504683,A-bbc346,2024-11-24,,1,Enterprise,annual,19,3781,45372,false,false,false,false,2024-08-29,US,FinTech,partner
S-f3138f,A-3b5cd1,2024-06-11,,1,Enterprise,annual,55,0,0,true,true,false,false,2023-09-12,US,FinTech,event
S-73688c,A-d535f6,2024-09-21,,1,Basic,monthly,12,0,0,true,false,false,false,2024-09-03,US,DevTools,organic
S-6e5a3d,A-bb1486,2024-11-23,,1,Pro,annual,41,2009,24108,false,false,false,false,2024-11-05,US,HealthTech,organic
S-af6f53,A-410e86,2024-12-01,,1,Basic,monthly,24,456,5472,false,false,false,false,2024-11-10,US,FinTech,organic
S-134753,A-e83938,2024-02-08,,1,Enterprise,monthly,16,3184,38208,false,true,false,false,2023-11-21,UK,DevTools,other
S-3503b4,A-58b9ff,2024-07-18,,1,Enterprise,monthly,2,398,4776,false,false,false,false,2024-05-31,IN,DevTools,partner
S-81e9f1,A-05d3b3,2024-09-10,,1,Basic,monthly,9,171,2052,false,false,false,false,2023-05-28,AU,DevTools,ads
S-31e347,A-cb6cc6,2023-08-15,,1,Basic,annual,14,266,3192,false,true,false,false,2023-04-03,US,DevTools,ads
S-102ebf,A-e60f9d,2024-11-13,,1,Enterprise,annual,29,5771,69252,false,false,false,false,2024-08-26,US,FinTech,other
S-a06b03,A-9b9fe9,2024-11-19,,1,Pro,annual,68,3332,39984,false,false,false,false,2023-09-28,AU,EdTech,other
S-c14b9d,A-91e948,2023-12-06,,1,Basic,monthly,41,779,9348,false,false,false,false,2023-01-29,AU,EdTech,partner
S-a5cf6d,A-e51ec7,2023-11-27,,1,Enterprise,monthly,25,4975,59700,false,false,true,false,2023-09-23,CA,FinTech,partner
S-6d96c9,A-a33200,2024-10-14,,1,Pro,monthly,29,1421,17052,false,false,false,false,2024-09-15,US,HealthTech,partner
S-d81959,A-039727,2024-11-10,,1,Basic,annual,25,475,5700,false,false,false,false,2024-11-02,AU,EdTech,organic
S-c77f0c,A-034368,2024-11-29,,1,Basic,monthly,29,551,6612,false,false,false,false,2023-11-05,US,EdTech,event
S-6eb56d,A-10b8da,2024-09-14,,1,Pro,monthly,34,1666,19992,false,false,false,false,2023-05-08,US,DevTools,partner
S-b1dce0,A-fd7ad3,2024-11-07,,1,Basic,monthly,12,228,2736,false,false,false,false,2024-11-01,US,Cybersecurity,event
S-a07c46,A-e693b6,2023-09-23,2023-10-15,0,Pro,monthly,55,2695,32340,false,true,false,true,2023-05-25,AU,FinTech,event
S-df91b0,A-ba6516,2024-10-04,,1,Basic,monthly,27,513,6156,false,false,true,false,2023-10-29,US,FinTech,ads
S-f16bb2,A-0f6450,2024-12-27,,1,Enterprise,monthly,28,0,0,true,false,false,false,2024-12-27,US,FinTech,other
S-94cf13,A-8adedc,2024-05-23,,1,Basic,annual,5,95,1140,false,false,false,false,2024-02-11,US,EdTech,event
S-f9df40,A-956988,2024-12-05,,1,Basic,annual,70,1330,15960,false,false,false,false,2024-11-30,UK,EdTech,ads
S-f366b3,A-ac85cd,2024-12-26,,1,Pro,annual,85,4165,49980,false,false,false,false,2024-07-31,US,EdTech,partner
S-c38acd,A-726cfa,2024-11-24,,1,Enterprise,monthly,31,6169,74028,false,false,false,false,2023-07-01,US,DevTools,partner
S-0d93fe,A-993085,2023-08-09,,1,Basic,monthly,31,589,7068,false,false,false,false,2023-06-01,US,HealthTech,ads
S-8d8dd0,A-902ef7,2024-09-30,,1,Enterprise,monthly,83,16517,198204,false,true,false,false,2024-09-03,US,HealthTech,other
S-9395a2,A-0e966d,2024-09-05,,1,Basic,monthly,11,209,2508,false,false,false,false,2024-06-25,IN,FinTech,ads
S-b1c57d,A-712533,2023-11-09,,1,Basic,annual,18,342,4104,false,false,false,false,2023-07-31,US,EdTech,organic
S-f039f9,A-7a0d69,2024-12-10,,1,Enterprise,monthly,16,3184,38208,false,false,false,false,2024-06-15,DE,DevTools,ads
S-76b43f,A-b48f73,2024-12-26,,1,Basic,monthly,80,1520,18240,false,false,false,false,2024-11-13,AU,EdTech,event
S-27552b,A-1d5444,2024-07-17,,1,Pro,annual,24,1176,14112,false,false,false,false,2024-01-18,US,Cybersecurity,partner
S-5bf2e5,A-484819,2024-07-31,,1,Basic,annual,22,418,5016,false,false,false,false,2023-02-21,US,HealthTech,organic
S-0c56e1,A-6f8ad2,2024-09-27,,1,Basic,annual,29,551,6612,false,false,false,false,2024-07-09,IN,EdTech,organic
S-47985c,A-1b707d,2024-12-27,,1,Basic,annual,2,0,0,true,false,false,false,2023-07-14,US,Cybersecurity,organic
S-43b137,A-756192,2024-06-14,,1,Enterprise,annual,39,7761,93132,false,false,false,false,2023-06-11,IN,FinTech,other
S-8d2824,A-417d2f,2023-08-14,,1,Basic,annual,37,703,8436,false,false,false,false,2023-07-04,IN,Cybersecurity,partner
S-2186ea,A-dbc825,2024-03-06,,1,Pro,annual,19,931,11172,false,false,false,false,2024-01-07,FR,EdTech,partner
S-2f8d64,A-ab438f,2024-11-28,,1,Enterprise,annual,13,2587,31044,false,false,false,false,2024-09-13,US,Cybersecurity,ads
S-7501c9,A-94c3cd,2024-11-23,,1,Pro,monthly,32,0,0,true,false,false,false,2023-09-20,CA,FinTech,other
S-718bf5,A-5a3eb9,2024-03-15,,1,Pro,annual,18,882,10584,false,false,false,false,2023-08-20,CA,DevTools,other
S-96e431,A-8b25f2,2024-03-23,,1,Pro,annual,6,294,3528,false,false,false,false,2024-02-17,US,Cybersecurity,ads
S-084f4a,A-faa28c,2024-02-05,2024-10-13,0,Enterprise,monthly,48,9552,114624,false,false,false,true,2024-01-30,US,HealthTech,organic
S-fc8f09,A-68f37c,2024-10-05,,1,Enterprise,monthly,4,796,9552,false,true,false,false,2023-07-15,US,HealthTech,ads
S-5abbac,A-94d3da,2023-09-26,,1,Pro,annual,41,0,0,true,false,false,false,2023-05-03,US,HealthTech,other
S-5aff5f,A-d82ef9,2024-11-30,,1,Basic,monthly,26,494,5928,false,false,false,false,2024-07-02,UK,EdTech,other
S-43cd30,A-8145a0,2024-05-01,,1,Basic,annual,37,0,0,true,true,false,false,2023-04-25,AU,Cybersecurity,partner
S-339fce,A-e888d1,2024-11-26,,1,Pro,monthly,14,686,8232,false,false,false,false,2023-03-28,US,Cybersecurity,other
S-9dcfb5,A-7d514c,2024-09-07,,1,Enterprise,annual,17,3383,40596,false,false,false,false,2024-02-03,DE,HealthTech,organic
S-2fd650,A-019782,2024-12-04,,1,Enterprise,annual,15,0,0,true,false,false,false,2023-04-19,FR,DevTools,event
S-50a388,A-089363,2024-06-18,,1,Pro,annual,34,0,0,true,true,false,false,2023-05-06,AU,FinTech,event
S-1fd72a,A-09316c,2024-11-27,,1,Pro,annual,70,3430,41160,false,false,false,false,2024-09-11,AU,FinTech,organic
S-40cbc0,A-474ad4,2024-04-18,,1,Basic,annual,8,152,1824,false,false,false,false,2023-11-28,US,EdTech,organic
S-0b831e,A-4c38bc,2024-05-10,,1,Pro,annual,36,1764,21168,false,false,false,false,2024-03-09,UK,HealthTech,event
S-b5035b,A-7c4956,2023-12-28,,1,Enterprise,monthly,5,995,11940,false,false,false,false,2023-05-06,US,DevTools,ads
S-1ac1b4,A-ac14bb,2023-10-28,,1,Enterprise,monthly,21,4179,50148,false,false,false,false,2023-09-08,US,FinTech,partner
S-86e226,A-58b9ff,2024-06-17,,1,Pro,monthly,25,0,0,true,false,false,false,2024-05-31,IN,DevTools,partner
S-e60ba0,A-d26ab4,2024-11-18,,1,Pro,annual,62,0,0,true,false,false,false,2024-11-07,UK,DevTools,organic
S-377ced,A-432483,2023-12-13,,1,Enterprise,monthly,60,11940,143280,false,false,false,false,2023-02-06,US,Cybersecurity,ads
S-72cf21,A-855a48,2024-01-30,,1,Enterprise,annual,40,7960,95520,false,false,true,false,2023-12-22,US,EdTech,partner
S-d114e2,A-016043,2024-11-27,,1,Basic,annual,11,209,2508,false,false,false,false,2024-07-31,CA,EdTech,organic
S-5521a1,A-b7b7b7,2024-11-04,,1,Pro,annual,45,2205,26460,false,false,false,false,2024-06-30,US,FinTech,event
S-206227,A-4e960a,2024-07-10,,1,Enterprise,monthly,12,2388,28656,false,false,true,false,2024-01-17,US,FinTech,other
S-eac553,A-ac9111,2024-09-06,,1,Basic,annual,28,532,6384,false,false,false,false,2023-08-12,US,HealthTech,event
S-26191b,A-cbbe12,2023-07-21,2024-10-23,0,Pro,annual,40,0,0,true,false,false,true,2023-03-22,DE,Cybersecurity,partner
S-8c8315,A-34ea2f,2024-11-19,,1,Pro,annual,8,0,0,true,true,false,false,2024-08-15,US,HealthTech,organic
S-7af0d5,A-c4ea60,2023-04-11,,1,Basic,annual,48,912,10944,false,false,true,false,2023-03-09,DE,FinTech,other
S-b45a45,A-bcbe98,2024-09-09,,1,Pro,annual,46,2254,27048,false,false,false,false,2024-07-29,US,Cybersecurity,other
S-639d60,A-84ebe4,2024-01-25,,1,Enterprise,annual,18,0,0,true,false,false,false,2023-03-12,US,FinTech,ads
S-aaeb34,A-90a8c8,2024-09-21,,1,Enterprise,annual,28,5572,66864,false,true,false,false,2024-08-24,AU,FinTech,organic
S-bef342,A-4814a3,2024-11-26,,1,Enterprise,annual,87,17313,207756,false,false,false,false,2024-09-17,IN,Cybersecurity,event
S-162d54,A-922109,2024-11-08,,1,Basic,monthly,11,209,2508,false,false,false,false,2024-01-26,US,Cybersecurity,ads
S-cf44af,A-3be56b,2024-03-08,,1,Pro,annual,17,833,9996,false,false,false,false,2023-10-26,IN,HealthTech,event
S-2c3d7d,A-c62e55,2024-12-31,,1,Pro,annual,14,686,8232,false,false,false,false,2023-02-08,US,EdTech,partner
S-92795b,A-e36807,2024-06-01,,1,Basic,monthly,81,1539,18468,false,false,false,false,2024-05-17,AU,EdTech,other
S-9cb1f7,A-118d55,2024-12-07,,1,Pro,monthly,17,833,9996,false,false,true,false,2024-10-22,US,Cybersecurity,organic
S-ee994a,A-49b828,2024-04-18,,1,Pro,monthly,25,1225,14700,false,false,false,false,2023-05-05,IN,FinTech,ads
S-97df3f,A-9123ac,2024-06-07,,1,Pro,annual,9,441,5292,false,false,false,false,2023-06-20,DE,Cybersecurity,organic
S-c2b710,A-88c6ca,2024-11-01,,1,Enterprise,monthly,5,995,11940,false,false,false,false,2024-10-25,DE,FinTech,ads
S-e768f5,A-1ac5e0,2024-11-19,,1,Enterprise,annual,33,6567,78804,false,false,false,false,2024-10-20,US,DevTools,event
S-6aa20b,A-a6d261,2024-01-11,,1,Enterprise,monthly,9,0,0,true,false,false,false,2023-11-29,CA,FinTech,other
S-feea3a,A-82d8a6,2024-12-17,2024-12-22,0,Basic,monthly,5,95,1140,false,false,true,true,2024-11-28,UK,Cybersecurity,ads
S-f86bcf,A-592832,2024-12-02,2024-12-03,0,Pro,annual,44,2156,25872,false,false,false,true,2024-09-25,US,Cybersecurity,organic
S-6608d9,A-c9bb3e,2024-10-26,,1,Enterprise,annual,18,3582,42984,false,false,false,false,2024-03-24,US,EdTech,ads
S-f5efe4,A-313be3,2023-11-25,,1,Enterprise,annual,47,0,0,true,false,false,false,2023-11-15,US,EdTech,partner
S-32b223,A-2edab2,2023-11-28,,1,Pro,annual,17,833,9996,false,false,false,false,2023-11-17,US,HealthTech,event
S-155e15,A-b07b56,2024-12-02,,1,Pro,monthly,30,1470,17640,false,false,false,false,2024-11-08,US,DevTools,event
S-a6010b,A-5a92e7,2024-10-14,,1,Basic,monthly,6,0,0,true,false,false,false,2024-06-11,US,HealthTech,ads
S-e60306,A-f45426,2024-12-10,,1,Enterprise,annual,46,9154,109848,false,false,false,false,2024-08-05,US,HealthTech,organic
S-6bde88,A-157070,2024-09-18,,1,Pro,annual,49,0,0,true,false,false,false,2023-11-09,US,FinTech,ads
S-6ca5ab,A-55f257,2024-07-31,,1,Basic,annual,14,0,0,true,false,false,false,2023-12-21,US,FinTech,organic
S-eafea7,A-cbd1a3,2024-11-29,,1,Enterprise,monthly,28,5572,66864,false,false,false,false,2024-11-25,US,DevTools,other
S-55db9e,A-8ae05d,2024-08-19,,1,Basic,annual,86,1634,19608,false,false,false,false,2024-04-06,IN,FinTech,other
S-be079b,A-6da850,2024-04-29,,1,Basic,monthly,5,0,0,true,false,true,false,2023-10-07,IN,FinTech,organic
S-bd5207,A-7cfe77,2024-12-05,,1,Basic,annual,69,1311,15732,false,false,false,false,2024-07-10,US,DevTools,ads
S-f74bdd,A-c16101,2024-09-14,,1,Enterprise,annual,14,2786,33432,false,false,false,false,2024-09-06,IN,EdTech,other
S-b3071c,A-cab532,2023-11-03,2024-12-14,0,Pro,monthly,31,1519,18228,false,false,false,true,2023-04-03,FR,DevTools,organic
S-ed1026,A-9a532a,2024-09-21,,1,Enterprise,annual,11,2189,26268,false,false,false,false,2024-07-06,US,HealthTech,partner
S-8cfa7f,A-d922bf,2024-08-12,,1,Enterprise,annual,15,0,0,true,false,false,false,2023-09-08,US,HealthTech,ads
S-2dbf11,A-e888d1,2024-05-25,,1,Pro,annual,14,686,8232,false,false,false,false,2023-03-28,US,Cybersecurity,other
S-4311fb,A-2b9d3e,2024-11-12,,1,Pro,monthly,14,686,8232,false,false,false,false,2023-06-04,US,EdTech,partner
S-5d729e,A-4a267b,2024-05-09,,1,Enterprise,monthly,29,5771,69252,false,false,false,false,2024-05-05,US,FinTech,other
S-50e517,A-e7a1e2,2024-10-28,,1,Basic,annual,12,228,2736,false,false,false,false,2024-06-23,US,Cybersecurity,event
S-814624,A-671f31,2024-12-28,,1,Enterprise,annual,82,0,0,true,false,true,false,2024-11-24,US,DevTools,ads
S-f2d47e,A-6dee43,2024-05-27,,1,Enterprise,monthly,54,0,0,true,false,false,false,2023-08-12,UK,FinTech,other
S-a405f7,A-0b0d6d,2024-12-30,,1,Pro,annual,22,1078,12936,false,false,false,false,2024-12-30,US,DevTools,organic
S-0c46bb,A-c45b23,2024-04-09,,1,Basic,annual,12,228,2736,false,false,false,false,2023-12-08,UK,FinTech,partner
S-8b486a,A-59f724,2024-06-12,,1,Pro,annual,77,0,0,true,false,false,false,2023-11-03,US,HealthTech,other
S-ddb09e,A-cc1d8d,2024-12-10,,1,Enterprise,monthly,8,1592,19104,false,false,false,false,2024-12-08,US,FinTech,other
S-561e21,A-87aa7b,2024-08-29,,1,Pro,annual,24,0,0,true,true,false,false,2024-05-16,US,HealthTech,organic
S-8b1c37,A-acb7f7,2024-03-28,,1,Pro,monthly,32,0,0,true,false,false,false,2024-01-06,US,EdTech,ads
S-fc6cb4,A-34d880,2024-08-11,2024-09-18,0,Basic,monthly,41,779,9348,false,false,false,true,2024-04-11,AU,Cybersecurity,ads
S-13dfe7,A-956988,2024-12-15,,1,Pro,annual,2,98,1176,false,false,false,false,2024-11-30,UK,EdTech,ads
S-14d060,A-bcf664,2024-12-12,,1,Pro,annual,47,2303,27636,false,false,false,false,2023-05-19,US,DevTools,other
S-43f9f8,A-712f1c,2024-01-03,,1,Basic,monthly,24,456,5472,false,false,false,false,2023-12-16,US,DevTools,ads
S-8c41e8,A-c16101,2024-09-23,,1,Basic,annual,16,304,3648,false,true,false,false,2024-09-06,IN,EdTech,other
S-0a9660,A-c7e58b,2024-04-04,,1,Enterprise,monthly,10,1990,23880,false,false,false,false,2023-06-25,IN,HealthTech,other
S-9c85b0,A-78f02b,2024-11-19,,1,Enterprise,annual,11,2189,26268,false,false,false,false,2024-11-17,US,HealthTech,event
S-f09b6c,A-0f6450,2024-12-27,,1,Basic,monthly,28,532,6384,false,false,false,false,2024-12-27,US,FinTech,other
S-a1e688,A-2f6a32,2024-11-10,,1,Basic,annual,47,893,10716,false,false,false,false,2024-08-26,US,HealthTech,organic
S-0b62cc,A-a09355,2024-11-11,,1,Enterprise,monthly,17,3383,40596,false,false,false,false,2024-08-10,US,FinTech,organic
